job_id,company_id,job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg
296430,331695,Data Engineer,Data Engineer,"East Pittsburgh, PA",via Indeed,Full-time,FALSE,Sudan,6/15/2023,TRUE,FALSE,Sudan,year,105001,
296770,44427,Data Analyst,Risk and Data Analyst,Mauritius,via Ai-Jobs.net,Full-time,FALSE,Mauritius,3/16/2023,FALSE,FALSE,Mauritius,year,53014,
299119,108426,Senior Data Engineer,Senior Software Engineer (Data Analytics),"Barcelona, Spain",via Ai-Jobs.net,Full-time,FALSE,Spain,7/24/2023,FALSE,FALSE,Spain,year,89100,
299912,587609,Senior Data Analyst,Sr. Data and Reporting Analyst,"Austin, TX",via Ladders,Full-time,FALSE,"Texas, United States",1/2/2023,FALSE,TRUE,United States,year,115000,
300912,29,Data Scientist,Data Scientist,"Tampa, FL",via Ladders,Full-time,FALSE,"Florida, United States",10/25/2023,FALSE,FALSE,United States,year,101014,
301103,1305,Data Engineer,Sr. Data Engineer,"New York, NY",via Dice.com,Full-time,FALSE,Georgia,7/20/2023,TRUE,FALSE,United States,year,130000,
301246,162,Senior Data Engineer,Senior Data Science Engineer,United States,via Central Illinois Proud Jobs,Full-time,FALSE,"Texas, United States",1/4/2023,FALSE,FALSE,United States,year,185000,
302277,46824,Data Scientist,Data Scientist - 4350,United States,via Ai-Jobs.net,Full-time,FALSE,"Illinois, United States",5/25/2023,FALSE,FALSE,United States,year,157500,
302464,140397,Data Scientist,Data Scientist,,via LinkedIn,Full-time,FALSE,"New York, United States",9/27/2023,FALSE,FALSE,United States,year,375000,
302800,9530,Data Engineer,ETL Developer / Data Engineer,"New York, NY",via LinkedIn,Full-time,FALSE,"Florida, United States",5/9/2023,FALSE,FALSE,United States,year,105000,
303313,254468,Senior Data Engineer,Senior Data Architect,"Austin, TX",via Ai-Jobs.net,Full-time,FALSE,"Texas, United States",6/26/2023,TRUE,FALSE,United States,year,165000,
303436,841,Business Analyst,Access Assurance Operations Analyst,"San Jose, NM",via Adzuna,Full-time,FALSE,Sudan,4/12/2023,FALSE,TRUE,Sudan,year,90000,
304909,7834,Data Analyst,Sr Data Analyst,"Long Beach, CA",via Indeed,Full-time,FALSE,"California, United States",2/16/2023,FALSE,TRUE,United States,year,89112,
305509,797,Business Analyst,Business Intelligence Analyst,"Atlanta, GA",via LinkedIn,Full-time,FALSE,Georgia,8/16/2023,FALSE,FALSE,United States,year,90000,
305586,22619,Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,TRUE,"California, United States",10/30/2023,FALSE,TRUE,United States,year,190000,
308308,49,Data Analyst,Data Analyst - Analyst1231,"Worcester, MA",via Indeed,Full-time,FALSE,"New York, United States",7/27/2023,TRUE,TRUE,United States,year,127500,
310108,162,Data Scientist,Sr. Data Scientist,Anywhere,via LinkedIn,Full-time,TRUE,"Texas, United States",4/28/2023,FALSE,TRUE,United States,year,110000,
310574,1030,Data Scientist,"Manager, Data Science","Brentwood, CA",via Ladders,Full-time,FALSE,"California, United States",9/18/2023,FALSE,TRUE,United States,year,125000,
311597,53519,Data Analyst,Research and Data Analyst,"Cambridge, MA",via Ladders,Full-time,FALSE,"New York, United States",2/28/2023,FALSE,TRUE,United States,year,115000,
311638,26769,Data Engineer,Experienced Data Engineer,Croatia,via Ai-Jobs.net,Full-time,FALSE,Croatia,7/6/2023,TRUE,FALSE,Croatia,year,147500,
311931,587942,Data Analyst,Data Analyst III,Anywhere,via Indeed,Full-time,TRUE,"California, United States",9/16/2023,TRUE,FALSE,United States,year,132500,
312705,34759,Data Engineer,AWS Data Engineer Jobs,"Chantilly, VA",via Clearance Jobs,Contractor,FALSE,"New York, United States",6/23/2023,FALSE,FALSE,United States,year,112500,
312987,8049,Data Scientist,Data Scientist,India,via Ai-Jobs.net,Full-time,FALSE,India,7/19/2023,FALSE,FALSE,India,year,157500,
313446,587988,Senior Data Scientist,Senior Data Scientist - Product Analytics,"Sunnyvale, CA",via Ladders,Full-time,FALSE,"California, United States",7/6/2023,FALSE,TRUE,United States,year,150000,
315358,1293,Data Scientist,Data Scientist,"Pittsburgh, PA",via LinkedIn,Full-time,FALSE,"New York, United States",3/22/2023,FALSE,TRUE,United States,year,115000,
315580,45237,Data Engineer,Data Engineer,Singapore,via Ai-Jobs.net,Full-time,FALSE,Singapore,2/28/2023,FALSE,FALSE,Singapore,year,96773,
321125,4682,Data Scientist,"[10418 ] Data Developer Master, Brazil",Brazil,via Ai-Jobs.net,Full-time,FALSE,Brazil,5/18/2023,FALSE,FALSE,Brazil,year,72000,
321279,483,Data Scientist,CI/XAB - Big data Hadoop developer,Vietnam,via Ai-Jobs.net,Full-time,FALSE,Vietnam,1/6/2023,FALSE,FALSE,Vietnam,year,50400,
321594,66,Data Analyst,Institutional Credit Management - Lending Data Analyst - Vice...,"Irving, TX",via My ArkLaMiss Jobs,Full-time,FALSE,"Texas, United States",1/13/2023,FALSE,FALSE,United States,year,132315,
321904,588204,Data Engineer,"Data Engineer, Power BI",Anywhere,via ZipRecruiter,Full-time,TRUE,"Illinois, United States",4/6/2023,FALSE,FALSE,United States,year,116000,
323350,841,Senior Data Scientist,Senior Data Scientist - Product Analytics - Core Product,"San Jose, CA",via LinkedIn,Full-time,FALSE,"California, United States",3/19/2023,FALSE,TRUE,United States,year,178500,
323547,588257,Data Analyst,"Data Analyst, Family and Youth Peer Support Programs, Bureau of...","Long Island City, NY",via Indeed,Full-time,FALSE,"New York, United States",9/21/2023,FALSE,FALSE,United States,year,88694,
325402,550,Data Analyst,Senior Business & Data Analyst,India,via Ai-Jobs.net,Full-time,FALSE,India,11/21/2023,FALSE,FALSE,India,year,119250,
327221,588386,Data Engineer,Data Engineer (Analytics Administrator),"Oklahoma City, OK",via ZipRecruiter,Full-time,FALSE,Georgia,3/21/2023,FALSE,TRUE,United States,year,100000,
327640,26121,Data Engineer,Data Engineer,,via LinkedIn,Full-time,FALSE,"Florida, United States",6/21/2023,FALSE,FALSE,United States,year,87500,
328008,294757,Data Engineer,Lead Data Engineer,Tennessee,via LinkedIn,Full-time,FALSE,"Texas, United States",1/25/2023,FALSE,FALSE,United States,year,125000,
329697,52265,Senior Data Engineer,Senior Data Engineer,"Fair Oaks, CA",via Ladders,Full-time,FALSE,"Texas, United States",7/18/2023,FALSE,TRUE,United States,year,131100,
329740,588472,Data Scientist,"Sr. Specialist, Data Science","Kenilworth, NJ",via Adzuna,Full-time,FALSE,"New York, United States",2/13/2023,FALSE,FALSE,United States,year,144000,
330444,68207,Data Engineer,Principal Data Engineer,Georgia,via LinkedIn,Full-time,FALSE,Sudan,4/14/2023,TRUE,FALSE,Sudan,year,160000,
333008,588557,Data Engineer,SeniorIntegrations Data Engineer,"Schaumburg, IL",via Dice,Full-time,FALSE,"California, United States",4/18/2023,FALSE,FALSE,United States,year,130000,
333051,2186,Senior Data Engineer,Senior Big Data Engineer,"Herzliya, Israel",via Ai-Jobs.net,Full-time,FALSE,Israel,6/30/2023,FALSE,FALSE,Israel,year,45000,
333225,5320,Senior Data Scientist,Sr AI/Data Science Director-Gastrointestinal,"Santa Clara, CA",via Ladders,Full-time,FALSE,"California, United States",3/3/2023,FALSE,FALSE,United States,year,375000,
333463,588572,Data Engineer,Data Engineer II,Anywhere,via Indeed,Full-time,TRUE,"Illinois, United States",5/30/2023,FALSE,TRUE,United States,year,63647,
335508,453,Data Engineer,Data Engineer,"Jacksonville, FL",via WDHN Jobs,Full-time,FALSE,Georgia,5/2/2023,TRUE,TRUE,United States,year,115000,
336014,27,Senior Data Engineer,"Senior Data Engineer - $180k-$200k (Snowflake, Python)",Anywhere,via Indeed,Full-time,TRUE,"New York, United States",6/17/2023,TRUE,TRUE,United States,year,190000,
337410,483,Data Engineer,Research Engineer Bio-MEMS Sensors (f/m/div.),"Renningen, Germany",via Ai-Jobs.net,Full-time,FALSE,Germany,4/25/2023,FALSE,FALSE,Germany,year,199675,
339624,4952,Data Scientist,Data Scientist,"O'Fallon, MO",via LinkedIn,Full-time,FALSE,"Illinois, United States",6/28/2023,FALSE,FALSE,United States,year,110000,
339646,26433,Data Analyst,Data Sector Analyst - Hedge Fund in Midtown,"New York, NY",via LinkedIn,Full-time,FALSE,"New York, United States",8/17/2023,FALSE,FALSE,United States,year,240000,
341170,106669,Data Engineer,Data Engineer,"Minneapolis, MN",via LinkedIn,Full-time,FALSE,"California, United States",6/12/2023,FALSE,FALSE,United States,year,137000,
341188,4376,Data Scientist,Sr Data Scientist,"Lisbon, Portugal",via Ai-Jobs.net,Full-time,FALSE,Portugal,7/26/2023,FALSE,FALSE,Portugal,year,157500,
342330,52723,Data Engineer,Data Engineer,"Aventura, FL",via LinkedIn,Full-time,FALSE,"Texas, United States",7/20/2023,FALSE,TRUE,United States,year,125000,
343159,7920,Senior Data Engineer,Senior Data Engineer,"Cary, NC",via Ladders,Full-time,FALSE,"New York, United States",6/26/2023,FALSE,TRUE,United States,year,90000,
344225,588840,Data Engineer,Google Cloud Platform Data Engineer,"Dearborn, MI",via Dice.com,Full-time,FALSE,"Illinois, United States",5/2/2023,FALSE,FALSE,United States,year,110000,
346462,588903,Data Analyst,Remote Data Analyst II,Anywhere,via ZipRecruiter,Full-time,TRUE,"New York, United States",10/26/2023,FALSE,TRUE,United States,year,57500,
346699,323387,Data Engineer,Lead Data Engineer,"Kent, OH",via Jobs.educause.edu,Full-time,FALSE,"Texas, United States",5/24/2023,FALSE,FALSE,United States,year,82076,
346729,170153,Data Analyst,Junior Data Analyst,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",via Ai-Jobs.net,Full-time,FALSE,Malaysia,3/8/2023,TRUE,FALSE,Malaysia,year,53014,
351782,3367,Data Scientist,Data Scientist,"New York, NY",via Ladders,Full-time,FALSE,"New York, United States",5/2/2023,FALSE,FALSE,United States,year,90000,
352511,23422,Data Scientist,"Data Scientist – P3 – (JR2311559) – Amman, Jordan – UNHCR","Amman, Jordan",via Jobs In ICT,Full-time,FALSE,Jordan,2/3/2023,FALSE,FALSE,Jordan,year,62692,
353430,589066,Senior Data Analyst,Senior Data Analyst,"New York, NY",via Ladders,Full-time,FALSE,"New York, United States",8/29/2023,FALSE,FALSE,United States,year,141241,
355509,589120,Data Engineer,Data Engineer,"Brentwood, TN",via ZipRecruiter,Full-time,FALSE,"California, United States",4/28/2023,FALSE,FALSE,United States,year,112500,
358340,9001,Data Engineer,Sr. Data Engineer,"Orlando, FL",via Ladders,Full-time,FALSE,"Florida, United States",7/17/2023,FALSE,TRUE,United States,year,159264,
359354,453,Data Engineer,Data Engineer,"Chicago, IL",via Dice,Full-time,FALSE,"Florida, United States",2/2/2023,FALSE,FALSE,United States,year,115000,
362617,102,Data Engineer,Data Engineer - FinOps,"Sydney NSW, Australia",via Ai-Jobs.net,Full-time,FALSE,Australia,3/27/2023,TRUE,FALSE,Australia,year,147500,
365728,27,Senior Data Scientist,Senior Data Science & Analytics Manager,Anywhere,via Indeed,Full-time,TRUE,"Texas, United States",5/17/2023,FALSE,FALSE,United States,year,140000,
367748,26,Data Scientist,Data Scientist,"Huntsville, AL",via Indeed,Full-time,FALSE,Georgia,1/4/2023,FALSE,FALSE,United States,year,120000,
368752,361692,Data Scientist,Healthcare Data Scientist,United States,via WANE Jobs,Full-time,FALSE,"Texas, United States",1/14/2023,FALSE,TRUE,United States,year,100000,
370278,3383,Data Scientist,"Consultant, Data Science","Round Rock, TX",via Ai-Jobs.net,Full-time,FALSE,Sudan,11/23/2023,FALSE,FALSE,Sudan,year,107800,
373832,28984,Data Scientist,Data Scientist,Anywhere,via LinkedIn,Full-time,TRUE,Canada,3/7/2023,FALSE,FALSE,Canada,year,85000,
376709,797,Data Scientist,Data Scientist,"Schertz, TX",via Dice.com,Full-time,FALSE,Sudan,5/3/2023,FALSE,TRUE,Sudan,year,80000,
377382,6152,Senior Data Engineer,Sr Data Engineer- Talend and Datastage,"Johnston, RI",via Indeed,Full-time,FALSE,"Texas, United States",6/24/2023,FALSE,TRUE,United States,year,122560,
379809,479,Data Scientist,Lead Data Scientist,"Johannesburg, South Africa",via Ai-Jobs.net,Full-time,FALSE,South Africa,9/25/2023,FALSE,FALSE,South Africa,year,114516,
380912,2778,Data Scientist,Data Scientist,Anywhere,via Indeed,Contractor,TRUE,Georgia,1/4/2023,FALSE,TRUE,United States,year,82500,
380934,61111,Software Engineer,BI Developer,"Pune, Maharashtra, India",via Ai-Jobs.net,Full-time,FALSE,India,2/13/2023,FALSE,FALSE,India,year,79200,
381349,206663,Data Engineer,Data Engineer,"Cambridge, UK",via Ai-Jobs.net,Full-time,FALSE,United Kingdom,4/28/2023,FALSE,FALSE,United Kingdom,year,147500,
381356,453,Data Engineer,Azure Data Engineer. Job in Dallas My Valley Jobs Today,"Dallas, TX",via My Valley Jobs Today,Full-time,FALSE,"New York, United States",10/22/2023,TRUE,FALSE,United States,year,137500,
381998,6726,Data Scientist,"Scientist 2, Data Science","Petaling Jaya, Selangor, Malaysia",via Ai-Jobs.net,Full-time,FALSE,Malaysia,5/26/2023,FALSE,FALSE,Malaysia,year,50400,
382300,42835,Data Engineer,Data Engineering Consultant,Anywhere,via LinkedIn,Full-time,TRUE,Georgia,6/27/2023,FALSE,TRUE,United States,year,107500,
384267,499321,Software Engineer,"Software Engineer, Infrastructure",Anywhere,via Y Combinator,Full-time,TRUE,Canada,2/27/2023,TRUE,FALSE,Canada,year,150000,
385054,143522,Data Engineer,Data Engineer,"San Antonio, TX",via LinkedIn,Full-time,FALSE,"New York, United States",1/6/2023,FALSE,FALSE,United States,year,130000,
386329,589899,Data Scientist,DATA SCIENTIST,"New York, NY",via Indeed,Full-time,FALSE,"New York, United States",7/12/2023,FALSE,FALSE,United States,year,82500,
386687,13612,Data Analyst,Data Management Analyst - Avendra,United States,via Ai-Jobs.net,Full-time,FALSE,"Texas, United States",12/16/2023,FALSE,FALSE,United States,year,54000,
388161,589956,Software Engineer,2023 Software Engineer for Artificial Intelligence Applications,"Huntsville, AL",via Ai-Jobs.net,Full-time,FALSE,"Florida, United States",3/29/2023,FALSE,FALSE,United States,year,63000,
389769,1788,Senior Data Analyst,Senior Business Data Analyst - BA HEAT,"Stockholm, Sweden",via Ai-Jobs.net,Full-time,FALSE,Sweden,1/25/2023,FALSE,FALSE,Sweden,year,49566,
391017,52430,Software Engineer,"Sr. Software Engineer, JAVA + React",Namibia,via WhiteCrow.co,Full-time,FALSE,Namibia,9/20/2023,FALSE,FALSE,Namibia,year,145000,
391686,244,Data Engineer,AWS Data Engineer,"Irving, TX",via Ai-Jobs.net,Full-time,FALSE,"New York, United States",3/4/2023,TRUE,FALSE,United States,year,90000,
396724,797,Senior Data Engineer,Senior Data Engineer,"Fort Myers, FL",via Robert Half,Contractor,FALSE,"New York, United States",5/5/2023,FALSE,FALSE,United States,year,100000,
397500,254289,Data Analyst,Admin & Data Analyst,United Kingdom,via Ai-Jobs.net,Full-time,FALSE,United Kingdom,2/10/2023,FALSE,FALSE,United Kingdom,year,51014,
400764,4394,Data Scientist,Data Science Team Lead,United States,via LinkedIn,Full-time,FALSE,"Illinois, United States",11/17/2023,FALSE,FALSE,United States,year,167500,
402016,3751,Data Engineer,Digital Data Engineer,Argentina,via Ai-Jobs.net,Full-time,FALSE,Argentina,12/10/2023,FALSE,FALSE,Argentina,year,120000,
402957,6726,Data Scientist,"Scientist 1, Data Science",Malaysia,via Ai-Jobs.net,Full-time,FALSE,Malaysia,1/5/2023,FALSE,FALSE,Malaysia,year,50400,
403400,158648,Data Scientist,Analytics Engineer,Lithuania,via Ai-Jobs.net,Full-time,FALSE,Lithuania,11/7/2023,TRUE,FALSE,Lithuania,year,155000,
404712,558,Data Scientist,Data Scientist,"New York, NY",via Dice,Full-time,FALSE,"New York, United States",4/17/2023,FALSE,FALSE,United States,year,140000,
405581,27,Data Analyst,Data Analyst,Anywhere,via Indeed,Full-time,TRUE,"New York, United States",5/1/2023,TRUE,FALSE,United States,year,145000,
405672,12261,Data Scientist,Data Scientist - Remote,Anywhere,via Jobgether,Full-time,TRUE,"New York, United States",9/3/2023,FALSE,TRUE,United States,year,135000,
409493,3001,Data Engineer,Data Engineer (TS/SCI clearance),"Boston, MA",via Ladders,Full-time,FALSE,"California, United States",5/26/2023,FALSE,FALSE,United States,year,175000,
411574,458,Data Engineer,"Engineer 2, Data Engineering",United States,via Ai-Jobs.net,Full-time,FALSE,Sudan,12/21/2023,FALSE,FALSE,Sudan,year,146000,
413811,7828,Data Engineer,Data Engineer/ Scientist- (Data Governance),"Cincinnati, OH",via Dice.com,Full-time,FALSE,Sudan,10/9/2023,FALSE,FALSE,Sudan,year,90000,
415358,267730,Data Scientist,Statistician/ Data Scientist Jobs,"Springfield, VA",via Clearance Jobs,Full-time,FALSE,"New York, United States",5/9/2023,FALSE,FALSE,United States,year,95000,
415530,6911,Senior Data Analyst,Senior Data Analyst - User Growth (12 Months Fixed-Term Contract),"Auckland, New Zealand",via Ai-Jobs.net,Contractor,FALSE,New Zealand,5/9/2023,TRUE,FALSE,New Zealand,year,111175,
419910,15456,Software Engineer,Product Owner - Computer Vision,"Ljubljana, Slovenia",via Ai-Jobs.net,Full-time,FALSE,Slovenia,6/23/2023,FALSE,FALSE,Slovenia,year,80850,
420429,9279,Data Engineer,BI Data Engineer,United States,via LinkedIn,Full-time,FALSE,"Florida, United States",8/17/2023,FALSE,FALSE,United States,year,117500,
421325,1293,Senior Data Engineer,Senior Data Engineer,United States,via LinkedIn,Full-time,FALSE,Sudan,6/27/2023,FALSE,FALSE,Sudan,year,140000,
421404,590785,Data Engineer,Data Engineer,"Cupertino, CA",via Ladders,Full-time,FALSE,"California, United States",8/18/2023,FALSE,TRUE,United States,year,115000,
423710,154,Senior Data Engineer,"Senior Data Engineer-Finance Tech (Python, AWS) (Remote Eligible)",The Bahamas,via KSNT Jobs,Full-time,FALSE,Bahamas,6/5/2023,FALSE,FALSE,Bahamas,year,173500,
424138,11576,Senior Data Engineer,Senior Data Engineer,"Sunnyvale, CA",via LinkedIn,Full-time,FALSE,"Texas, United States",6/8/2023,FALSE,TRUE,United States,year,160000,
424164,52815,Software Engineer,"Software Engineer / Data Scientist, Planner Evaluation Driving Sets","San Francisco, CA",via Ladders,Full-time,FALSE,"California, United States",3/22/2023,FALSE,TRUE,United States,year,200000,
425487,244,Senior Data Analyst,Manager Data Strategy,"Frankfurt, Germany",via Ai-Jobs.net,Full-time,FALSE,Germany,6/15/2023,FALSE,FALSE,Germany,year,72900,
430041,575124,Data Scientist,Sr. Data Scientist,"Menlo Park, CA",via Tarta.ai,Full-time,FALSE,"California, United States",3/3/2023,FALSE,TRUE,United States,year,165000,
431891,20888,Data Analyst,Senior Clinical Data Manager I,"Warsaw, Poland",via Ai-Jobs.net,Full-time,FALSE,Poland,5/29/2023,FALSE,FALSE,Poland,year,72900,
434470,7909,Data Analyst,Production Data Analyst,"Wilton, CT",via BeBee,Full-time,FALSE,"New York, United States",11/24/2023,FALSE,FALSE,United States,year,70000,
